[FLOATING(depth-matched)] Epoch 139/300 | train_loss=1.1297 train_acc~=85.49% | val_loss=0.4093 val_acc=94.00% | best=94.00%@139 | elapsed=24.0m
[FLOATING(depth-matched)] Epoch 140/300 | train_loss=1.0800 train_acc~=84.64% | val_loss=0.4060 val_acc=94.07% | best=94.07%@140 | elapsed=24.1m
[FLOATING(depth-matched)] Epoch 141/300 | train_loss=1.0280 train_acc~=84.67% | val_loss=0.4027 val_acc=94.09% | best=94.09%@141 | elapsed=24.3m
[FLOATING(depth-matched)] Epoch 142/300 | train_loss=1.1091 train_acc~=83.03% | val_loss=0.3998 val_acc=94.13% | best=94.13%@142 | elapsed=24.5m
[FLOATING(depth-matched)] Epoch 143/300 | train_loss=1.0338 train_acc~=85.47% | val_loss=0.3968 val_acc=94.16% | best=94.16%@143 | elapsed=24.6m
[FLOATING(depth-matched)] Epoch 144/300 | train_loss=1.0689 train_acc~=83.87% | val_loss=0.3933 val_acc=94.17% | best=94.17%@144 | elapsed=24.8m
[FLOATING(depth-matched)] Epoch 145/300 | train_loss=1.0105 train_acc~=88.55% | val_loss=0.3904 val_acc=94.21% | best=94.21%@145 | elapsed=25.0m
[FLOATING(depth-matched)] Epoch 146/300 | train_loss=1.0895 train_acc~=84.11% | val_loss=0.3881 val_acc=94.25% | best=94.25%@146 | elapsed=25.1m
[FLOATING(depth-matched)] Epoch 147/300 | train_loss=1.0886 train_acc~=85.23% | val_loss=0.3855 val_acc=94.32% | best=94.32%@147 | elapsed=25.3m
[FLOATING(depth-matched)] Epoch 148/300 | train_loss=1.1124 train_acc~=85.38% | val_loss=0.3830 val_acc=94.37% | best=94.37%@148 | elapsed=25.4m
[FLOATING(depth-matched)] Epoch 149/300 | train_loss=1.0858 train_acc~=85.93% | val_loss=0.3802 val_acc=94.40% | best=94.40%@149 | elapsed=25.6m
[FLOATING(depth-matched)] Epoch 150/300 | train_loss=1.0423 train_acc~=87.50% | val_loss=0.3769 val_acc=94.38% | best=94.40%@149 | elapsed=25.8m
[FLOATING(depth-matched)] Epoch 151/300 | train_loss=1.1456 train_acc~=84.69% | val_loss=0.3745 val_acc=94.42% | best=94.42%@151 | elapsed=25.9m
[FLOATING(depth-matched)] Epoch 152/300 | train_loss=0.9955 train_acc~=86.86% | val_loss=0.3720 val_acc=94.50% | best=94.50%@152 | elapsed=26.1m
[FLOATING(depth-matched)] Epoch 153/300 | train_loss=1.0243 train_acc~=86.92% | val_loss=0.3699 val_acc=94.55% | best=94.55%@153 | elapsed=26.3m
[FLOATING(depth-matched)] Epoch 154/300 | train_loss=1.1009 train_acc~=82.93% | val_loss=0.3671 val_acc=94.58% | best=94.58%@154 | elapsed=26.4m
[FLOATING(depth-matched)] Epoch 155/300 | train_loss=1.0375 train_acc~=87.83% | val_loss=0.3644 val_acc=94.59% | best=94.59%@155 | elapsed=26.6m
[FLOATING(depth-matched)] Epoch 156/300 | train_loss=1.0133 train_acc~=86.16% | val_loss=0.3621 val_acc=94.65% | best=94.65%@156 | elapsed=26.8m
[FLOATING(depth-matched)] Epoch 157/300 | train_loss=1.1007 train_acc~=85.33% | val_loss=0.3595 val_acc=94.67% | best=94.67%@157 | elapsed=26.9m
[FLOATING(depth-matched)] Epoch 158/300 | train_loss=1.0727 train_acc~=85.24% | val_loss=0.3578 val_acc=94.70% | best=94.70%@158 | elapsed=27.1m
[FLOATING(depth-matched)] Epoch 159/300 | train_loss=1.0945 train_acc~=85.71% | val_loss=0.3551 val_acc=94.73% | best=94.73%@159 | elapsed=27.3m
[FLOATING(depth-matched)] Epoch 160/300 | train_loss=1.0970 train_acc~=84.80% | val_loss=0.3528 val_acc=94.80% | best=94.80%@160 | elapsed=27.4m
[FLOATING(depth-matched)] Epoch 161/300 | train_loss=1.0968 train_acc~=84.60% | val_loss=0.3507 val_acc=94.82% | best=94.82%@161 | elapsed=27.6m
[FLOATING(depth-matched)] Epoch 162/300 | train_loss=1.0725 train_acc~=86.09% | val_loss=0.3483 val_acc=94.78% | best=94.82%@161 | elapsed=27.8m
[FLOATING(depth-matched)] Epoch 163/300 | train_loss=1.0867 train_acc~=85.38% | val_loss=0.3466 val_acc=94.82% | best=94.82%@161 | elapsed=27.9m
[FLOATING(depth-matched)] Epoch 164/300 | train_loss=1.0998 train_acc~=86.25% | val_loss=0.3445 val_acc=94.88% | best=94.88%@164 | elapsed=28.1m
[FLOATING(depth-matched)] Epoch 165/300 | train_loss=1.0214 train_acc~=87.27% | val_loss=0.3423 val_acc=94.91% | best=94.91%@165 | elapsed=28.3m
[FLOATING(depth-matched)] Epoch 166/300 | train_loss=1.0961 train_acc~=85.98% | val_loss=0.3409 val_acc=94.91% | best=94.91%@165 | elapsed=28.4m
[FLOATING(depth-matched)] Epoch 167/300 | train_loss=1.0086 train_acc~=87.38% | val_loss=0.3393 val_acc=94.92% | best=94.92%@167 | elapsed=28.6m
[FLOATING(depth-matched)] Epoch 168/300 | train_loss=1.1813 train_acc~=80.89% | val_loss=0.3372 val_acc=94.88% | best=94.92%@167 | elapsed=28.8m
[FLOATING(depth-matched)] Epoch 169/300 | train_loss=1.0522 train_acc~=86.83% | val_loss=0.3353 val_acc=94.96% | best=94.96%@169 | elapsed=28.9m
[FLOATING(depth-matched)] Epoch 170/300 | train_loss=1.0189 train_acc~=86.08% | val_loss=0.3338 val_acc=94.97% | best=94.97%@170 | elapsed=29.1m
[FLOATING(depth-matched)] Epoch 171/300 | train_loss=1.1074 train_acc~=84.52% | val_loss=0.3318 val_acc=94.98% | best=94.98%@171 | elapsed=29.3m
[FLOATING(depth-matched)] Epoch 172/300 | train_loss=1.0274 train_acc~=85.81% | val_loss=0.3307 val_acc=94.96% | best=94.98%@171 | elapsed=29.4m
[FLOATING(depth-matched)] Epoch 173/300 | train_loss=1.0413 train_acc~=85.98% | val_loss=0.3284 val_acc=95.00% | best=95.00%@173 | elapsed=29.6m
[FLOATING(depth-matched)] Epoch 174/300 | train_loss=1.0630 train_acc~=87.71% | val_loss=0.3269 val_acc=95.01% | best=95.01%@174 | elapsed=29.8m
[FLOATING(depth-matched)] Epoch 175/300 | train_loss=1.0672 train_acc~=85.62% | val_loss=0.3250 val_acc=95.05% | best=95.05%@175 | elapsed=29.9m
[FLOATING(depth-matched)] Epoch 176/300 | train_loss=1.0871 train_acc~=86.39% | val_loss=0.3236 val_acc=95.06% | best=95.06%@176 | elapsed=30.1m
[FLOATING(depth-matched)] Epoch 177/300 | train_loss=1.0217 train_acc~=87.73% | val_loss=0.3223 val_acc=95.10% | best=95.10%@177 | elapsed=30.3m
[FLOATING(depth-matched)] Epoch 178/300 | train_loss=1.0342 train_acc~=87.58% | val_loss=0.3207 val_acc=95.09% | best=95.10%@177 | elapsed=30.4m
[FLOATING(depth-matched)] Epoch 179/300 | train_loss=1.0303 train_acc~=87.30% | val_loss=0.3190 val_acc=95.12% | best=95.12%@179 | elapsed=30.6m
[FLOATING(depth-matched)] Epoch 180/300 | train_loss=1.0237 train_acc~=87.54% | val_loss=0.3167 val_acc=95.19% | best=95.19%@180 | elapsed=30.8m
[FLOATING(depth-matched)] Epoch 181/300 | train_loss=1.0726 train_acc~=86.31% | val_loss=0.3155 val_acc=95.20% | best=95.20%@181 | elapsed=30.9m
[FLOATING(depth-matched)] Epoch 182/300 | train_loss=1.0382 train_acc~=86.97% | val_loss=0.3142 val_acc=95.23% | best=95.23%@182 | elapsed=31.1m
[FLOATING(depth-matched)] Epoch 183/300 | train_loss=1.0333 train_acc~=87.32% | val_loss=0.3126 val_acc=95.24% | best=95.24%@183 | elapsed=31.3m
[FLOATING(depth-matched)] Epoch 184/300 | train_loss=1.0097 train_acc~=88.93% | val_loss=0.3111 val_acc=95.26% | best=95.26%@184 | elapsed=31.4m
[FLOATING(depth-matched)] Epoch 185/300 | train_loss=1.0415 train_acc~=86.23% | val_loss=0.3093 val_acc=95.28% | best=95.28%@185 | elapsed=31.6m
[FLOATING(depth-matched)] Epoch 186/300 | train_loss=1.0129 train_acc~=88.53% | val_loss=0.3078 val_acc=95.31% | best=95.31%@186 | elapsed=31.8m
[FLOATING(depth-matched)] Epoch 187/300 | train_loss=1.0554 train_acc~=86.47% | val_loss=0.3064 val_acc=95.27% | best=95.31%@186 | elapsed=31.9m
[FLOATING(depth-matched)] Epoch 188/300 | train_loss=1.0233 train_acc~=87.27% | val_loss=0.3051 val_acc=95.28% | best=95.31%@186 | elapsed=32.1m
[FLOATING(depth-matched)] Epoch 189/300 | train_loss=1.0827 train_acc~=85.82% | val_loss=0.3041 val_acc=95.31% | best=95.31%@189 | elapsed=32.3m
[FLOATING(depth-matched)] Epoch 190/300 | train_loss=0.9887 train_acc~=87.51% | val_loss=0.3021 val_acc=95.31% | best=95.31%@189 | elapsed=32.4m
[FLOATING(depth-matched)] Epoch 191/300 | train_loss=1.0427 train_acc~=87.54% | val_loss=0.3012 val_acc=95.33% | best=95.33%@191 | elapsed=32.6m
[FLOATING(depth-matched)] Epoch 192/300 | train_loss=1.0402 train_acc~=88.13% | val_loss=0.3001 val_acc=95.37% | best=95.37%@192 | elapsed=32.8m
[FLOATING(depth-matched)] Epoch 193/300 | train_loss=0.9827 train_acc~=88.42% | val_loss=0.2981 val_acc=95.36% | best=95.37%@192 | elapsed=32.9m
[FLOATING(depth-matched)] Epoch 194/300 | train_loss=1.0339 train_acc~=86.94% | val_loss=0.2973 val_acc=95.40% | best=95.40%@194 | elapsed=33.1m
[FLOATING(depth-matched)] Epoch 195/300 | train_loss=0.9983 train_acc~=89.80% | val_loss=0.2964 val_acc=95.42% | best=95.42%@195 | elapsed=33.2m
[FLOATING(depth-matched)] Epoch 196/300 | train_loss=1.0977 train_acc~=86.06% | val_loss=0.2950 val_acc=95.42% | best=95.42%@195 | elapsed=33.4m
[FLOATING(depth-matched)] Epoch 197/300 | train_loss=1.0887 train_acc~=86.06% | val_loss=0.2944 val_acc=95.45% | best=95.45%@197 | elapsed=33.6m
[FLOATING(depth-matched)] Epoch 198/300 | train_loss=1.1022 train_acc~=84.70% | val_loss=0.2929 val_acc=95.45% | best=95.45%@197 | elapsed=33.7m
[FLOATING(depth-matched)] Epoch 199/300 | train_loss=0.9910 train_acc~=88.49% | val_loss=0.2920 val_acc=95.47% | best=95.47%@199 | elapsed=33.9m
[FLOATING(depth-matched)] Epoch 200/300 | train_loss=1.0534 train_acc~=86.49% | val_loss=0.2909 val_acc=95.51% | best=95.51%@200 | elapsed=34.1m
[FLOATING(depth-matched)] Epoch 201/300 | train_loss=1.0220 train_acc~=87.13% | val_loss=0.2903 val_acc=95.51% | best=95.51%@200 | elapsed=34.2m
[FLOATING(depth-matched)] Epoch 202/300 | train_loss=0.9789 train_acc~=90.28% | val_loss=0.2890 val_acc=95.52% | best=95.52%@202 | elapsed=34.4m
[FLOATING(depth-matched)] Epoch 203/300 | train_loss=1.0429 train_acc~=86.80% | val_loss=0.2879 val_acc=95.54% | best=95.54%@203 | elapsed=34.6m
[FLOATING(depth-matched)] Epoch 204/300 | train_loss=1.0613 train_acc~=87.49% | val_loss=0.2870 val_acc=95.55% | best=95.55%@204 | elapsed=34.7m
[FLOATING(depth-matched)] Epoch 205/300 | train_loss=0.9706 train_acc~=90.24% | val_loss=0.2856 val_acc=95.57% | best=95.57%@205 | elapsed=34.9m
[FLOATING(depth-matched)] Epoch 206/300 | train_loss=1.0234 train_acc~=89.22% | val_loss=0.2844 val_acc=95.62% | best=95.62%@206 | elapsed=35.1m
[FLOATING(depth-matched)] Epoch 207/300 | train_loss=1.0272 train_acc~=88.09% | val_loss=0.2842 val_acc=95.58% | best=95.62%@206 | elapsed=35.2m
[FLOATING(depth-matched)] Epoch 208/300 | train_loss=1.0122 train_acc~=88.78% | val_loss=0.2828 val_acc=95.59% | best=95.62%@206 | elapsed=35.4m
[FLOATING(depth-matched)] Epoch 209/300 | train_loss=0.9992 train_acc~=86.96% | val_loss=0.2818 val_acc=95.64% | best=95.64%@209 | elapsed=35.5m
[FLOATING(depth-matched)] Epoch 210/300 | train_loss=1.0484 train_acc~=87.59% | val_loss=0.2809 val_acc=95.63% | best=95.64%@209 | elapsed=35.7m
[FLOATING(depth-matched)] Epoch 211/300 | train_loss=0.9396 train_acc~=90.89% | val_loss=0.2804 val_acc=95.65% | best=95.65%@211 | elapsed=35.9m
[FLOATING(depth-matched)] Epoch 212/300 | train_loss=0.9929 train_acc~=90.69% | val_loss=0.2797 val_acc=95.65% | best=95.65%@212 | elapsed=36.0m
[FLOATING(depth-matched)] Epoch 213/300 | train_loss=1.0799 train_acc~=86.32% | val_loss=0.2788 val_acc=95.68% | best=95.68%@213 | elapsed=36.2m
[FLOATING(depth-matched)] Epoch 214/300 | train_loss=1.0382 train_acc~=85.74% | val_loss=0.2776 val_acc=95.70% | best=95.70%@214 | elapsed=36.4m
[FLOATING(depth-matched)] Epoch 215/300 | train_loss=0.9979 train_acc~=88.13% | val_loss=0.2769 val_acc=95.70% | best=95.70%@214 | elapsed=36.5m
[FLOATING(depth-matched)] Epoch 216/300 | train_loss=1.0560 train_acc~=86.77% | val_loss=0.2763 val_acc=95.68% | best=95.70%@214 | elapsed=36.7m
[FLOATING(depth-matched)] Epoch 217/300 | train_loss=0.9799 train_acc~=90.46% | val_loss=0.2756 val_acc=95.66% | best=95.70%@214 | elapsed=36.9m
[FLOATING(depth-matched)] Epoch 218/300 | train_loss=1.0317 train_acc~=87.13% | val_loss=0.2744 val_acc=95.71% | best=95.71%@218 | elapsed=37.0m
[FLOATING(depth-matched)] Epoch 219/300 | train_loss=1.0472 train_acc~=85.21% | val_loss=0.2736 val_acc=95.71% | best=95.71%@218 | elapsed=37.2m
[FLOATING(depth-matched)] Epoch 220/300 | train_loss=1.1088 train_acc~=86.35% | val_loss=0.2730 val_acc=95.69% | best=95.71%@218 | elapsed=37.4m
[FLOATING(depth-matched)] Epoch 221/300 | train_loss=1.0875 train_acc~=84.84% | val_loss=0.2724 val_acc=95.71% | best=95.71%@218 | elapsed=37.5m
[FLOATING(depth-matched)] Epoch 222/300 | train_loss=1.0014 train_acc~=89.28% | val_loss=0.2719 val_acc=95.76% | best=95.76%@222 | elapsed=37.7m
[FLOATING(depth-matched)] Epoch 223/300 | train_loss=1.0220 train_acc~=87.91% | val_loss=0.2711 val_acc=95.73% | best=95.76%@222 | elapsed=37.8m
[FLOATING(depth-matched)] Epoch 224/300 | train_loss=0.9995 train_acc~=88.50% | val_loss=0.2701 val_acc=95.76% | best=95.76%@222 | elapsed=38.0m
[FLOATING(depth-matched)] Epoch 225/300 | train_loss=1.0451 train_acc~=87.49% | val_loss=0.2700 val_acc=95.77% | best=95.77%@225 | elapsed=38.2m
[FLOATING(depth-matched)] Epoch 226/300 | train_loss=0.9783 train_acc~=87.40% | val_loss=0.2692 val_acc=95.81% | best=95.81%@226 | elapsed=38.3m
[FLOATING(depth-matched)] Epoch 227/300 | train_loss=1.0731 train_acc~=86.85% | val_loss=0.2689 val_acc=95.77% | best=95.81%@226 | elapsed=38.5m
[FLOATING(depth-matched)] Epoch 228/300 | train_loss=0.9615 train_acc~=89.37% | val_loss=0.2683 val_acc=95.75% | best=95.81%@226 | elapsed=38.7m
[FLOATING(depth-matched)] Epoch 229/300 | train_loss=1.0754 train_acc~=87.04% | val_loss=0.2680 val_acc=95.80% | best=95.81%@226 | elapsed=38.8m
[FLOATING(depth-matched)] Epoch 230/300 | train_loss=1.0397 train_acc~=88.20% | val_loss=0.2673 val_acc=95.78% | best=95.81%@226 | elapsed=39.0m
[FLOATING(depth-matched)] Epoch 231/300 | train_loss=1.0434 train_acc~=88.35% | val_loss=0.2667 val_acc=95.79% | best=95.81%@226 | elapsed=39.2m
[FLOATING(depth-matched)] Epoch 232/300 | train_loss=1.0376 train_acc~=86.97% | val_loss=0.2660 val_acc=95.77% | best=95.81%@226 | elapsed=39.3m
[FLOATING(depth-matched)] Epoch 233/300 | train_loss=1.0313 train_acc~=87.16% | val_loss=0.2660 val_acc=95.81% | best=95.81%@226 | elapsed=39.5m
[FLOATING(depth-matched)] Epoch 234/300 | train_loss=0.9851 train_acc~=89.37% | val_loss=0.2649 val_acc=95.78% | best=95.81%@226 | elapsed=39.7m
[FLOATING(depth-matched)] Epoch 235/300 | train_loss=0.9923 train_acc~=88.70% | val_loss=0.2643 val_acc=95.78% | best=95.81%@226 | elapsed=39.8m
[FLOATING(depth-matched)] Epoch 236/300 | train_loss=0.9984 train_acc~=88.29% | val_loss=0.2639 val_acc=95.77% | best=95.81%@226 | elapsed=40.0m
[FLOATING(depth-matched)] Epoch 237/300 | train_loss=1.0189 train_acc~=87.56% | val_loss=0.2636 val_acc=95.79% | best=95.81%@226 | elapsed=40.1m
[FLOATING(depth-matched)] Epoch 238/300 | train_loss=0.9733 train_acc~=90.00% | val_loss=0.2637 val_acc=95.80% | best=95.81%@226 | elapsed=40.3m
[FLOATING(depth-matched)] Epoch 239/300 | train_loss=1.0559 train_acc~=87.48% | val_loss=0.2630 val_acc=95.81% | best=95.81%@239 | elapsed=40.5m
[FLOATING(depth-matched)] Epoch 240/300 | train_loss=1.0233 train_acc~=89.37% | val_loss=0.2623 val_acc=95.78% | best=95.81%@239 | elapsed=40.6m
[FLOATING(depth-matched)] Epoch 241/300 | train_loss=1.0483 train_acc~=89.04% | val_loss=0.2618 val_acc=95.80% | best=95.81%@239 | elapsed=40.8m
[FLOATING(depth-matched)] Epoch 242/300 | train_loss=0.9622 train_acc~=89.74% | val_loss=0.2617 val_acc=95.83% | best=95.83%@242 | elapsed=41.0m
[FLOATING(depth-matched)] Epoch 243/300 | train_loss=1.0189 train_acc~=89.36% | val_loss=0.2614 val_acc=95.80% | best=95.83%@242 | elapsed=41.1m
[FLOATING(depth-matched)] Epoch 244/300 | train_loss=1.0286 train_acc~=88.22% | val_loss=0.2606 val_acc=95.82% | best=95.83%@242 | elapsed=41.3m
[FLOATING(depth-matched)] Epoch 245/300 | train_loss=1.0250 train_acc~=88.90% | val_loss=0.2605 val_acc=95.82% | best=95.83%@242 | elapsed=41.5m
[FLOATING(depth-matched)] Epoch 246/300 | train_loss=0.9491 train_acc~=91.29% | val_loss=0.2598 val_acc=95.85% | best=95.85%@246 | elapsed=41.6m
[FLOATING(depth-matched)] Epoch 247/300 | train_loss=1.0191 train_acc~=89.08% | val_loss=0.2597 val_acc=95.86% | best=95.86%@247 | elapsed=41.8m
[FLOATING(depth-matched)] Epoch 248/300 | train_loss=0.9703 train_acc~=90.09% | val_loss=0.2593 val_acc=95.88% | best=95.88%@248 | elapsed=41.9m
[FLOATING(depth-matched)] Epoch 249/300 | train_loss=0.9711 train_acc~=88.99% | val_loss=0.2588 val_acc=95.88% | best=95.88%@248 | elapsed=42.1m
[FLOATING(depth-matched)] Epoch 250/300 | train_loss=1.0286 train_acc~=86.89% | val_loss=0.2587 val_acc=95.88% | best=95.88%@248 | elapsed=42.3m
[FLOATING(depth-matched)] Epoch 251/300 | train_loss=0.9636 train_acc~=89.31% | val_loss=0.2584 val_acc=95.88% | best=95.88%@248 | elapsed=42.4m
[FLOATING(depth-matched)] Epoch 252/300 | train_loss=0.9738 train_acc~=88.84% | val_loss=0.2580 val_acc=95.89% | best=95.89%@252 | elapsed=42.6m
[FLOATING(depth-matched)] Epoch 253/300 | train_loss=0.9736 train_acc~=90.44% | val_loss=0.2576 val_acc=95.89% | best=95.89%@252 | elapsed=42.8m
[FLOATING(depth-matched)] Epoch 254/300 | train_loss=0.9131 train_acc~=92.20% | val_loss=0.2570 val_acc=95.88% | best=95.89%@252 | elapsed=42.9m
[FLOATING(depth-matched)] Epoch 255/300 | train_loss=0.9328 train_acc~=90.68% | val_loss=0.2565 val_acc=95.89% | best=95.89%@252 | elapsed=43.1m
[FLOATING(depth-matched)] Epoch 256/300 | train_loss=0.9915 train_acc~=89.49% | val_loss=0.2563 val_acc=95.87% | best=95.89%@252 | elapsed=43.3m
[FLOATING(depth-matched)] Epoch 257/300 | train_loss=0.9729 train_acc~=89.77% | val_loss=0.2558 val_acc=95.86% | best=95.89%@252 | elapsed=43.4m
[FLOATING(depth-matched)] Epoch 258/300 | train_loss=1.0101 train_acc~=89.16% | val_loss=0.2558 val_acc=95.87% | best=95.89%@252 | elapsed=43.6m
[FLOATING(depth-matched)] Epoch 259/300 | train_loss=0.9636 train_acc~=91.48% | val_loss=0.2549 val_acc=95.88% | best=95.89%@252 | elapsed=43.8m
[FLOATING(depth-matched)] Epoch 260/300 | train_loss=0.9935 train_acc~=90.52% | val_loss=0.2547 val_acc=95.85% | best=95.89%@252 | elapsed=43.9m
[FLOATING(depth-matched)] Epoch 261/300 | train_loss=1.0322 train_acc~=88.69% | val_loss=0.2546 val_acc=95.88% | best=95.89%@252 | elapsed=44.1m
[FLOATING(depth-matched)] Epoch 262/300 | train_loss=0.9682 train_acc~=89.43% | val_loss=0.2540 val_acc=95.88% | best=95.89%@252 | elapsed=44.3m
[FLOATING(depth-matched)] Epoch 263/300 | train_loss=1.0077 train_acc~=87.52% | val_loss=0.2537 val_acc=95.90% | best=95.90%@263 | elapsed=44.4m
[FLOATING(depth-matched)] Epoch 264/300 | train_loss=0.9821 train_acc~=90.27% | val_loss=0.2534 val_acc=95.89% | best=95.90%@263 | elapsed=44.6m
[FLOATING(depth-matched)] Epoch 265/300 | train_loss=0.9912 train_acc~=88.78% | val_loss=0.2527 val_acc=95.88% | best=95.90%@263 | elapsed=44.8m
[FLOATING(depth-matched)] Epoch 266/300 | train_loss=0.9360 train_acc~=91.88% | val_loss=0.2529 val_acc=95.84% | best=95.90%@263 | elapsed=44.9m
[FLOATING(depth-matched)] Epoch 267/300 | train_loss=1.0174 train_acc~=89.30% | val_loss=0.2526 val_acc=95.84% | best=95.90%@263 | elapsed=45.1m
[FLOATING(depth-matched)] Epoch 268/300 | train_loss=0.9723 train_acc~=91.11% | val_loss=0.2521 val_acc=95.87% | best=95.90%@263 | elapsed=45.3m
[FLOATING(depth-matched)] Epoch 269/300 | train_loss=0.9740 train_acc~=90.82% | val_loss=0.2516 val_acc=95.89% | best=95.90%@263 | elapsed=45.4m
[FLOATING(depth-matched)] Epoch 270/300 | train_loss=0.9945 train_acc~=90.34% | val_loss=0.2517 val_acc=95.90% | best=95.90%@263 | elapsed=45.6m
[FLOATING(depth-matched)] Epoch 271/300 | train_loss=0.9616 train_acc~=89.62% | val_loss=0.2511 val_acc=95.84% | best=95.90%@263 | elapsed=45.7m
[FLOATING(depth-matched)] Epoch 272/300 | train_loss=1.0154 train_acc~=89.39% | val_loss=0.2514 val_acc=95.85% | best=95.90%@263 | elapsed=45.9m
[FLOATING(depth-matched)] Epoch 273/300 | train_loss=0.9961 train_acc~=90.18% | val_loss=0.2508 val_acc=95.87% | best=95.90%@263 | elapsed=46.1m
[FLOATING(depth-matched)] Epoch 274/300 | train_loss=0.9751 train_acc~=88.37% | val_loss=0.2504 val_acc=95.85% | best=95.90%@263 | elapsed=46.2m
[FLOATING(depth-matched)] Epoch 275/300 | train_loss=0.9593 train_acc~=89.74% | val_loss=0.2504 val_acc=95.87% | best=95.90%@263 | elapsed=46.4m
[FLOATING(depth-matched)] Epoch 276/300 | train_loss=1.0013 train_acc~=89.70% | val_loss=0.2503 val_acc=95.89% | best=95.90%@263 | elapsed=46.6m
[FLOATING(depth-matched)] Epoch 277/300 | train_loss=1.0429 train_acc~=88.61% | val_loss=0.2501 val_acc=95.87% | best=95.90%@263 | elapsed=46.7m
[FLOATING(depth-matched)] Epoch 278/300 | train_loss=0.9824 train_acc~=89.11% | val_loss=0.2497 val_acc=95.85% | best=95.90%@263 | elapsed=46.9m
[FLOATING(depth-matched)] Epoch 279/300 | train_loss=0.9791 train_acc~=87.91% | val_loss=0.2495 val_acc=95.87% | best=95.90%@263 | elapsed=47.1m
[FLOATING(depth-matched)] Epoch 280/300 | train_loss=0.9288 train_acc~=90.48% | val_loss=0.2491 val_acc=95.90% | best=95.90%@263 | elapsed=47.2m
[FLOATING(depth-matched)] Epoch 281/300 | train_loss=0.9090 train_acc~=91.15% | val_loss=0.2491 val_acc=95.87% | best=95.90%@263 | elapsed=47.4m
[FLOATING(depth-matched)] Epoch 282/300 | train_loss=0.9756 train_acc~=89.04% | val_loss=0.2489 val_acc=95.88% | best=95.90%@263 | elapsed=47.6m
[FLOATING(depth-matched)] Epoch 283/300 | train_loss=0.9417 train_acc~=92.01% | val_loss=0.2483 val_acc=95.87% | best=95.90%@263 | elapsed=47.7m
[FLOATING(depth-matched)] Epoch 284/300 | train_loss=0.9195 train_acc~=90.95% | val_loss=0.2481 val_acc=95.91% | best=95.91%@284 | elapsed=47.9m
[FLOATING(depth-matched)] Epoch 285/300 | train_loss=1.0037 train_acc~=89.36% | val_loss=0.2477 val_acc=95.93% | best=95.93%@285 | elapsed=48.1m
[FLOATING(depth-matched)] Epoch 286/300 | train_loss=0.9984 train_acc~=90.25% | val_loss=0.2475 val_acc=95.89% | best=95.93%@285 | elapsed=48.2m
[FLOATING(depth-matched)] Epoch 287/300 | train_loss=0.9907 train_acc~=88.89% | val_loss=0.2472 val_acc=95.92% | best=95.93%@285 | elapsed=48.4m
[FLOATING(depth-matched)] Epoch 288/300 | train_loss=1.0360 train_acc~=88.56% | val_loss=0.2469 val_acc=95.93% | best=95.93%@285 | elapsed=48.6m
[FLOATING(depth-matched)] Epoch 289/300 | train_loss=0.9306 train_acc~=90.90% | val_loss=0.2468 val_acc=95.93% | best=95.93%@285 | elapsed=48.7m
[FLOATING(depth-matched)] Epoch 290/300 | train_loss=1.0449 train_acc~=89.50% | val_loss=0.2464 val_acc=95.90% | best=95.93%@285 | elapsed=48.9m
[FLOATING(depth-matched)] Epoch 291/300 | train_loss=0.9817 train_acc~=89.43% | val_loss=0.2462 val_acc=95.90% | best=95.93%@285 | elapsed=49.1m
[FLOATING(depth-matched)] Epoch 292/300 | train_loss=0.9746 train_acc~=90.14% | val_loss=0.2460 val_acc=95.92% | best=95.93%@285 | elapsed=49.2m
[FLOATING(depth-matched)] Epoch 293/300 | train_loss=0.9792 train_acc~=90.00% | val_loss=0.2454 val_acc=95.93% | best=95.93%@285 | elapsed=49.4m
[FLOATING(depth-matched)] Epoch 294/300 | train_loss=1.0114 train_acc~=89.28% | val_loss=0.2454 val_acc=95.92% | best=95.93%@285 | elapsed=49.5m
[FLOATING(depth-matched)] Epoch 295/300 | train_loss=0.9069 train_acc~=91.20% | val_loss=0.2451 val_acc=95.92% | best=95.93%@285 | elapsed=49.7m
[FLOATING(depth-matched)] Epoch 296/300 | train_loss=0.9993 train_acc~=89.57% | val_loss=0.2448 val_acc=95.93% | best=95.93%@285 | elapsed=49.9m
[FLOATING(depth-matched)] Epoch 297/300 | train_loss=0.9367 train_acc~=91.27% | val_loss=0.2448 val_acc=95.94% | best=95.94%@297 | elapsed=50.0m
[FLOATING(depth-matched)] Epoch 298/300 | train_loss=0.9265 train_acc~=91.33% | val_loss=0.2445 val_acc=95.97% | best=95.97%@298 | elapsed=50.2m
[FLOATING(depth-matched)] Epoch 299/300 | train_loss=0.9462 train_acc~=91.06% | val_loss=0.2443 val_acc=95.99% | best=95.99%@299 | elapsed=50.4m
[FLOATING(depth-matched)] Epoch 300/300 | train_loss=0.9823 train_acc~=90.97% | val_loss=0.2435 val_acc=95.97% | best=95.99%@299 | elapsed=50.5m
[FLOATING(depth-matched)] Done. Best val_acc=95.99% at epoch 299.
[RESNET18] Eval preference: RAW (BN-safe)

